"","NP_001019837","NP_001157016","NP_036442","NP_839943","NP_000967","NP_006259","NP_001127836","NP_001070729","NP_005110","NP_001269119","NP_061029","NP_056473","NP_057417","NP_001271230","NP_057712","NP_004324","NP_003065","NP_061819","NP_001157616","NP_008841","NP_001107018","NP_001012768","NP_004577","NP_690852","NP_001030611","NP_002705","NP_055987","NP_001290377","NP_003633","NP_055970","NP_000436","NP_001185765","NP_001092108","NP_001243778","NP_001165375","NP_001107018","NP_001153575","NP_001295159","NP_004629","NP_001104792","NP_001257951","NP_001229343","NP_055114","NP_061848","NP_001027454","NP_001611","NP_057417","NP_001001","NP_079112","NP_001027454","NP_006600","NP_054828","NP_001107590","NP_001073308","NP_001139019","NP_005244","NP_005244","NP_001009880","NP_001002032","NP_001034558","NP_055555","NP_055555","NP_036244","NP_653265","NP_116204","NP_001273897","NP_065823","NP_004095","NP_066932","NP_066932","NP_031385","NP_001108585","NP_004095","NP_001002909","NP_003179","NP_001229268","NP_001004304","NP_002568","NP_001387","NP_055987","NP_001135772","NP_001248745","KIAA0701","NP_001006666","NP_001006666"
"PA9.79EE.067F07",-3.60268698996937,-2.36538196465011,-4.2184987840148,-2.37344879506301,0.481502148180098,-0.405682372368136,-0.337989681952224,0.142706016298718,0.450645963983899,-0.803472438642685,0.819448478342243,0.87660877235646,1.3016378361266,0.904306309279308,1.18449354476231,1.5761834893244,1.04294913727494,1.3446331596694,0.455479034870971,0.218027377829597,1.59442899357358,1.84552289967831,1.16780991041146,1.33002489487142,1.92488611583244,2.61757936951901,2.36141760914806,2.03878630597339,1.15745277961795,1.6185456832445,-2.88844551128927,-1.66913500033818,0.16009571992216,-2.36003112741222,-1.66815673041799,1.05103472091708,0.94667899438027,1.0091810790177,0.638045071039045,1.32279014189175,0.239954489757117,-0.18441500455327,0.95437084472716,0.0278482842288876,1.15228811638939,0.319613403404926,0.211680096146401,-0.354942146875491,0.876828921899046,-4.40566069972203,0.835809827362776,0.0606613461800318,-0.171583465768272,-0.611354876965772,0.333129338272158,-0.473580136984854,0.356875893182773,NA,-0.0951314720043799,-1.51451065134832,-2.92230692144086,NA,-1.67596174272718,-1.34476687849821,0.790040439241007,0.440603712698013,0.806121926882752,1.35675176880995,1.59248028340894,1.50087180020315,0.175269271321799,-0.330603408701162,0.440147739535676,0.491672317659681,1.22510137664968,-0.881084219171786,0.289233860944281,0.812060605733347,0.203162354940291,0.646119210999941,-1.91748474477521,-1.37195653731557,-0.689689850375988,-4.58334219444331,-3.76554994467048
"PA9.79EE.071F11",-4.85287614715581,-2.88137415161212,-5.04704532055916,NA,0.129827495343688,-0.987751020649575,-0.0193426634738297,-0.229975086330756,-0.282080503143417,-1.2022947503752,1.04875525252426,0.915857471371111,1.40054785918612,0.63894455312738,0.731398599515283,1.10671842251393,1.73024674138771,1.15720315940013,0.511854169952159,-0.0331696781261908,1.77167799574628,2.41230256812957,2.20841665214601,2.21915883360978,2.09225840247626,3.18249276707107,2.8516160871375,3.59316751365704,1.68208338372345,2.77514227281993,-3.66588167134058,-2.30137324484956,0.186083548598828,-0.178488180706557,0.87951411508557,0.556287674748734,0.854574094032237,0.952266032175345,0.596100708939802,0.811092619231424,0.0928971095748998,-0.539751320171,0.481893605936353,-0.129664153418158,1.38635095932042,0.301866429409237,0.681103826294328,-2.36351436133523,NA,-4.13100834862488,1.25369506227724,-0.0151835498069577,0.0290417449425062,-1.41823241136523,0.027734679062263,-1.51428322685159,0.233651296159256,NA,-0.342302032816383,-2.05098991305426,-3.38118108054316,NA,-1.92780774592977,-1.75759193874816,0.0164152364924695,-0.0648964000597565,0.621693381367151,0.884170190287059,1.16920101715469,1.41936529912807,-0.034752035827438,-0.332423837762617,0.331081030896807,0.531023003207433,1.11428455378065,-0.301781764619116,0.0110510315968264,0.616476665156539,0.0375070581572552,0.610683486687131,-2.31761819625185,-1.42833448821304,0,-5.11604476540377,NA
"PA9.79EE.070F10",-2.83234593235659,-2.71993215486513,-4.6430115323974,-1.60856375428941,0.169144905017397,-0.851956032153434,-0.0306987048720133,-0.191362283621081,-0.137169183392506,-1.06976262412762,0.911545393922884,0.717732765446706,1.11669007719248,0.660823197500104,0.934857268868288,1.23856806288504,0.353177981709717,1.02215857969727,0.340473096394874,-0.0435848410689368,1.74245236412989,2.43731368363498,2.15711033600355,2.38209996411904,2.10936214217171,3.20198949785513,2.55943084597211,3.5704785051236,1.96351383970561,2.44077416551285,-3.21262205246077,NA,0.0124875374059905,-0.69221350459879,0.562255580088141,0.654528769739633,0.866436152058903,0.889322810721812,0.694754407321329,1.04211727325962,0.0910745102804573,-0.523493786005855,0.945394316734545,-0.0678431761235367,0.901770999394167,0.22413995570664,0.479894439364917,-0.18536198058979,-0.370806064399465,-4.95285596787945,1.11243056729136,0.262504504489391,-0.0194540363182423,-1.23529496805441,0.17183957898002,-0.678104883195273,0.270488784806617,NA,-0.111895466884826,-2.06899841207209,-3.09587984213693,NA,-1.75103573835213,-1.67521420431403,0.825993341185127,0.12493577351513,0.778751730477961,1.13579308550421,1.02874566130437,1.62161573240873,0.048252890706328,-0.30609087294707,0.224689684350039,0.305848315333226,0.927750630724518,-0.306023737278209,0.00207130625823249,0.883152020671797,-0.167401866418488,0.24810848236146,-2.31924389278248,-1.44543839886654,-0.629202541312168,-5.16028480599478,-4.12010013488551
"PA9.79EE.072F12",-3.22242291395263,-2.4040355478257,-4.55489001218602,NA,0.512576911863009,-0.68071921919161,0.00473215982013059,0.0190525995681512,0.0525224557782962,-0.942458943888731,0.676431849332759,0.913888346754966,1.22920296509047,0.889166695439362,0.937705124169376,1.08489485232975,0.965076833815023,1.46503058791432,0.687671492960746,0.0018198113749901,1.36289540003992,1.57012588242779,1.42740267050232,1.42767996691759,0.836422401104807,2.32612297506031,2.67308082556068,2.65924606306157,1.21075724923625,1.88466775252512,-3.29108331360559,NA,0.202308214659397,0.16388869933605,1.73618148057761,0.705583217683475,1.05309915652213,1.19307204530223,0.911850673311284,-0.871940214157055,0.363804584272165,-0.325181657227019,0.753017163674405,0.243257680139227,1.6709688417816,0.594423037164407,0.467216597265438,-2.96070162743065,NA,-5.34117249161105,0.880735769095227,-0.417992770735526,-0.213894016596884,-0.51162948879826,0.31138514873905,-0.0990706006706956,-0.103817171101996,NA,-0.26287697023185,-1.96056010283195,-2.99497795953592,-4.42802713821089,-1.63104090346371,-1.62363224073277,0.604131067196108,0.252293390804958,0.993595729349038,1.1468651210539,1.22207128000231,1.03280011052614,0.244056015323081,0.104658798226708,0.508647041193742,0.576302677671899,1.53323547456697,-0.0531464953939236,0.501507633797705,0.891835244521,0.255511621642306,0.408230872302516,-2.13590631008084,-1.08119247338092,-0.625201642265017,-5.00428081350258,NA
"PA9.79EE.062F02",-3.41080796206598,-2.22924195661742,-2.44988005068358,-4.51115143459041,-1.73067330637164,-0.587055483552516,-2.0612673015311,-1.53162848575206,-0.6389179959378,-2.33506676857738,-0.498775680045067,-1.0139822875031,-1.37110207879027,-0.775101558357656,0.78296882294082,-0.561846774830479,-0.477265822991536,-2.49023666616402,-0.484772011283575,-2.94178596330355,-2.68576488440681,-2.03416340878193,0.222217125284463,-1.90302562124346,-4.97626603936186,-1.86127087064999,0.0276155150368926,-0.300374481302722,-1.33172223041083,0.0537327121376787,-1.60345707899439,0.000517282192017632,-0.930491364650656,0.649471158002607,1.61620539622742,1.17840437979603,1.01304522768574,1.0698702879678,0.446673766718056,1.83226773389666,0.279884267275601,0.414303434117232,1.27856780701583,0.993766985664035,1.54939732868503,1.78234399340571,1.69777803680506,-2.01158315179406,-2.15395851371185,-2.15104591647067,-2.46092949746421,-0.241671995120171,4.24051169134182,0.796055471621415,1.45368319878882,1.25417510010891,1.61149067643413,3.9773113584146,2.15504717101272,-0.104502185451134,-1.12583313943861,-0.977837723768003,-0.612045294093057,-0.117610574210967,1.39036070066285,0.804698276666221,1.21337104184821,1.58534901925443,1.22618586953275,1.39059529371158,1.29635712040932,1.17143594392702,1.17222406184957,1.08253032303688,1.4892188621596,1.70714738937737,1.6521192532587,1.64249449817892,1.40069977145845,1.54054711751365,2.52733893611494,2.45851853954969,1.97996243215421,0.16159821539113,0.60454205600081
"PA9.79EE.065F05",-3.89197636730219,-3.45751817743093,-2.89649555170724,-5.25789644022287,-2.45019684326907,-0.871315827503668,-1.71031563327642,-0.0158480624622979,0.597517693052041,-1.61430685503686,1.26057670508489,0.226154614530107,-0.320743330133382,0.145899128684961,1.10225126867632,-0.652974726177994,1.62847992019665,0.0457485353782385,-0.403516943267841,-0.671916255085114,-0.976830406263073,-0.980031056427983,0.368960410365699,-0.0499501674276495,-2.42184151027375,0.0573821987950849,1.07159358785825,0.221293098625181,-0.220241197171448,0.255866712318603,-1.31625475270351,-1.41607912174811,-0.577367933487523,0.575700189843109,-0.093172756940552,1.22699303242448,1.12574329129913,1.21796427211505,0.35012752947281,1.56961382423862,0.82907989711085,-0.00422518414680439,0.898902175098112,0.336648234292844,0.972623339596309,2.13053614436682,2.96443436764389,-1.21775977606381,3.13743160954247,-3.12018334343957,-1.48159722507319,-0.741324138787855,2.42890904087371,0.468078052067717,0.840764626651878,0.732918429105871,0.817353834090743,0,1.04861777466641,-2.37094392033858,-1.8258174811288,-1.94202593476517,-1.1691472790631,-0.691904998528329,0.616086176886162,0.144335658469447,0.577477022994497,0.892244584456333,0.836608504478418,0.786888600904412,0.790628863350022,0.373092694104814,0.618576602421297,0.650211909215696,0.266713363950385,0.645272785824999,1.37377239889337,0.981822287055112,0.633757337136137,0.722089062488967,1.50467490566854,1.73882432000895,2.42586250446415,-0.145861744715806,-0.0650350891091875
"PA9.79EE.064F04",-4.26576950541077,-3.10831242140026,-3.33810114339234,-5.8217924617114,-2.13717434890014,-0.925739547855305,-1.28677940818218,0.160247281905235,0.485435988346379,-1.38670771522174,1.58990559477158,0.439006486483015,0.351519348220487,0.370398087909806,1.2206858488631,-0.19335138871484,1.71673903459956,-0.189597515658086,-0.0105666335108778,-1.06222095793356,-0.453263586501263,-1.08806726853033,-0.419750694726134,-0.0407577884833144,-3.46490536846084,-0.770609423897548,0.48665515080783,0.345915769684405,-0.296471919293738,0.000920931719226914,-2.17713251194917,-1.85444426115278,-0.261239965220216,0.219531202509275,-2.53153789634522,1.49220466611974,1.24656142178325,1.2227282490823,0.280153267114786,1.60801858009775,0.368978357521679,0.147568408815485,1.15694804460325,0.331551654456593,0.740093292803045,2.43445893077011,3.14282981191919,-1.7063676702481,1.63493613271808,-3.02111435220568,1.21754115927207,-1.66779023966109,1.83977970465735,0.775692531635023,0.530019887741407,0.692382658670057,4.4661873812598,3.11622371227297,1.29420258468761,-2.84868329807739,-1.77027636173525,-1.76205586018149,-2.38446137587297,-2.17893225663259,0.837961927338487,0.238929072105214,0.60254543278462,1.03217290445809,1.05939441651931,0.90062313591725,0.443460151736856,0.552741059513424,0.0661708340782104,0.842504662315547,0.85415794469529,0.815958439308708,1.00451784030911,1.44123844705969,0.517212325511967,0.538768011232404,1.59476794898322,1.75167419397968,1.76885707858414,-0.446723360370541,1.07150860754338
"PA9.79EE.081G09",-0.563824939649083,2.83226989588775,-0.979914920542225,1.13349311368024,-0.700468459898977,-1.09826410000976,0.54094352144473,-0.689998697829375,-0.080580023033737,-1.68157721874121,-1.02127800509261,-0.036013952910237,0.575416617177533,-0.763731718039879,1.21919761305133,3.39296247326676,6.10114620174169,-0.270186699867961,1.08018388995648,-0.051590874065361,-0.116315837518821,1.14875456651621,-1.75796325543643,5.49887986252787,0,-0.400179001852418,-0.22776318017589,-0.446336701351878,0.837188886893428,-0.424246420422424,0.461618227325325,NA,-1.23606621170599,-1.52146772757776,NA,-0.254128318145108,0.0660980771357655,0.513131124333683,1.25750399734565,-0.461700069054854,-0.281791297023643,0.568434393273621,-1.64388686241642,-1.26329487399171,-0.816478916641643,-2.10822731332051,-0.962580544376725,1.06713015653862,2.01495260359241,-1.75974237782996,0.669507472025416,2.13368999965151,-1.87180046522567,1.31187091993807,0.419879379533096,3.6947949568128,1.61417127585382,NA,-3.12598396235978,-2.34837259348535,0.124313281968836,-1.454643138264,-0.638514867198171,-2.29801754982558,4.56001147193916,-2.33300232761432,-1.41877552444393,-0.527396441841559,-0.0038535282742016,-0.716828560564089,-1.18489827394629,-1.7997074106289,-3.39041013922813,2.14161343932144,2.23498743054796,-0.780202213588122,-1.75404384579376,2.64792174477754,-0.664674329846175,-0.395623564159489,0.801604546668366,-1.7252606918041,2.14887354945847,-2.23020562177909,NA
"PA9.79EE.079G07",1.07262388496009,0.989658560317481,0.384146167817882,1.89860293010638,1.45556569325572,-0.426455348210641,1.7307827383407,0.32391844663892,0.213077879650424,0.14493857771976,-1.2885957205223,-0.261289300277556,-0.661058461931738,0.690291657822387,0.764786643473178,1.46925375828682,1.27694883781668,-0.374074617072365,-0.560309131465109,-0.546993039391792,-1.8718060834162,-1.78488750365197,-2.5150945594273,-1.65576972142726,-1.5121095217227,-1.09988037379123,-0.837455582869378,-1.96215495272854,0.196450780099489,-0.591433045437238,0.999352978430801,0.32108294620233,-0.326945618734685,-1.56725924507792,-0.322843825054916,0.355609500816281,0.58142452031622,0.694726507942508,0.197706468217777,0.858112552919327,0.746842026602749,0.428755607640217,0.557982683246275,0.609511025717191,1.29729654495662,-0.572331462132372,-1.1079077354278,-0.239835424769804,1.01646680087061,-1.19785131810889,-2.24470049326863,-1.11117286495048,-1.98727772853019,0.260587218802131,-0.184583340869293,4.00956291541252,0.113859446726292,0.310897313248341,-0.175479448623359,0.0316532270465717,-0.630238390867458,-0.433743599677213,0.156374501387707,0.149610550598033,0.45705065136486,0.420960426944804,0.737576695548548,1.03570986015906,1.29872141385919,0.623487550165864,0.190264442198827,0.238714075774026,0.425312651148734,0.330181925771833,-0.109885113125948,0.196972441751105,0.0247600088525182,0.334778343418012,0.253521965450387,0.308427381742746,-0.672989841589517,-0.832020226595688,-0.803808563650211,-0.10393639349295,-0.420237039307409
"PA9.79EE.043D07",1.0670850521502,0.928331152839142,0.28123592785476,2.05134466067331,1.29017789480181,0,2.34024749297671,0.657870423513596,0.617515624529398,0.410989900777744,-0.746583433899285,0.597423850903448,0,0.923453500723445,0.705851872893564,1.65456491426466,-0.0706617920181316,0.29026041801807,0.0055464847956701,0.0685584672962753,0,0.380623405857549,-1.06010015899636,-0.190579553890437,-0.673327007832836,-0.599667156790224,-1.43273687419743,-0.903194963363567,-0.170724438697716,-0.347425818623336,0.240905011079258,-0.814331064386094,-1.07942920179129,-1.10529658457149,-0.491424699578538,0.461582084607345,0.354004953656915,0.831170953842661,0.216524679360345,0.541119951300456,0.707548907257836,0.288618673388298,0.143193021056024,0.392444595250536,0.248701377372354,-0.241810572588677,-1.16428652456435,0.917802096258079,-1.23184126612375,-1.0889984077381,-0.327308144682399,-0.448452480714335,-1.57729306301682,-0.189510348289789,-0.196609004001155,-0.928677211904533,-0.091644297724649,-0.108745325443001,-0.485752542292706,0.767848823729046,0.084787011614551,-0.424678883527165,0.669645092973219,0.107993726960467,0.473037801862442,0.329303732616226,0.506526053066779,0.675548278826125,0.684575751004873,0.77083857889337,0.0106707146012863,-0.313482870695517,0.266834000384614,-0.276007821258728,-0.619983653465108,0.242685555534451,-0.320140340990457,0.173037214374853,0.122090757781734,-0.326027522529718,-2.22753482071801,-1.13268181838049,-1.2678453217,0.00842733567498755,-0.643265697853408
"PA9.79EE.083G11",1.24869976435019,1.21490554271326,0.828791530539263,1.76801115854208,1.50572912973826,0.470387215600355,2.58668614111627,0.244656542364616,0.0977236004240458,0.298759757701382,-1.26418684678328,-0.00842965173069432,-0.478989254041085,0.730530324752653,0.848450827721844,1.27999780425644,0.835632610680645,-0.427109257465033,-0.497173908344509,-0.0939700410474535,-1.53608500301383,-1.71883830734897,-2.2283971477997,-1.81138874739128,-1.38982620243409,-1.09748214287633,-1.17435131692564,-1.17090027917189,-0.652506907630483,-0.462586479281406,-0.417426077198932,-2.14678457417214,-0.177812896473287,-0.7995455723594,-0.309305036534822,0.351083108846625,0.418608702800733,0.54502312631935,0.625307158771816,0.727137355987988,0.922303517708969,0.622839007407163,0.3191703621664,0.60585730486946,1.74239043501009,-0.463881026586811,-1.40165026583067,0.344717046850548,-0.616762195803929,-0.829578289618188,-2.53423077238458,-1.14857564209356,-1.73178425229513,0.2397021767187,0.238691164134227,-0.0340240596009851,0.17017347090302,0.747341844380617,-0.23252934587722,0.656053831765026,0,-0.125670861685164,0.319146677292511,0.302928407568358,0.799917162442256,0.280298203286463,0.694662455075702,1.20365894842397,0.916267393442021,0.844090384548807,0.362311319417712,0.393469890843119,0.662818443193457,0.298448607399032,0.0806134880407727,0.342837894625273,0.0848576343193026,0.644273524333875,0.667969567318507,0.511614692165731,-1.68664664844944,-0.865245234927111,-0.652766251380182,0.138079578824569,-0.406698250787315
"PA9.79EE.082G10",1.20654319973404,0.836682936290453,0.315650459713277,1.59690536858268,1.17671355911331,0.117129327425663,1.61501185659724,0.147291437389642,0.201255779731317,0.689501141303858,-0.510309458208732,0.101742263235738,-0.0868928442592027,0.618107937751524,0.477099114151319,1.3550606570625,0.559601313780615,-0.473017009759932,0,0.109187852575826,-0.923152357466868,-1.23082390544259,-1.2858825916843,-1.22175272175546,-0.730789199319503,-1.01672458369109,-0.510739844124929,-1.60262723578255,-0.499441542823145,-1.01064571040675,-0.275765475663845,-1.66089647337414,0.483862387401149,1.40198128140458,0.206330407657224,0.5399405150779,0.403512985376735,0.660044689002061,0.392535366357633,0.57552476205108,0.850647553516208,0.345637337996788,0.19722069884031,0.583605466979184,1.39084928724558,-0.54250083692566,-0.541366650251178,0.661626260375515,-0.271051753054195,-0.490531577149467,-1.56721598184997,-1.19413453268972,-2.07953776507502,0.00543297103704088,-0.130581458016502,-0.895832761706171,-0.189345992176999,0.527772152270893,-0.58774641084343,0.835323003959164,-0.221241393319614,-0.344851791992242,-0.115522010199338,0.0919015320618763,0.542278679819803,0.153409470877503,0.757847076706565,0.823119087091086,0.60322691116268,0.302399086174917,0.0884239431414129,0.19021644341894,0.353332847519318,0.344469952873235,-0.0285508675657455,0.434156287814974,-0.266387808293473,0.162505096117319,0.226859499059406,0.370185284250217,-1.843980446345,-1.05454914617951,-0.944485729245741,0.122691329406261,-0.212990901482632
"PA9.79EE.084G12",1.19927761585446,1.03634296871075,0.484532437217284,1.72313588375159,1.38324905964079,0.510118154118308,2.49545068152677,0.55564704019463,0.57382644198725,0.526676421823023,-0.765852649514109,-0.010558299640937,-0.214518560643842,0.950745988861984,0.662599270126206,1.52689702818596,-0.362427285588124,-0.491937340085506,-0.0295521274423054,0.11362493515467,-1.64971931081551,-1.51851186539305,-2.13351196965828,-1.49323745692986,-1.22188606003657,-1.66816147647844,-1.12228725927447,-2.27391495654063,-0.578281200055149,-0.695684453684663,0.0764446843716264,-1.83551966929595,0.407877499173811,0.630701428771703,-0.217157420962224,0.521134131844684,0.478951952034785,0.740861505691135,0.572353069465782,0.630123751255355,1.11491592154223,0.450127175737639,0.287098463637277,0.626047616044952,1.51628663464418,-0.47737146463274,-0.803862602198322,0.995621815888096,NA,-0.67612589089228,-2.77550689053718,-1.48938743379707,-1.77934702511784,-0.319749901460151,-0.134848572610852,-1.02477838323334,0.233559946116889,0.735837677930067,-0.233319249131497,0.417268154790758,-0.232665576665601,-0.150411604910852,0.342784723493558,0.356976233206061,0.581639502459879,0,0.950043433170821,1.23433835229642,0.541550261724738,0.756561660498877,0.088305092693203,0.502143090612979,0.386597537341285,0.524732534077219,0.0638041194624828,0.279524717844759,-0.111270785643659,0.408221336350382,0.657986947352603,0.522520444002597,-1.47890252575793,-0.720068730279956,-0.993578043083691,-0.124729700877668,-0.368998419237094
"PA9.79EE.023B11",0.890353132330062,1.31877002381589,0.520411002582962,1.45884509417619,1.71550068382379,1.97473230364604,1.77918830916881,0.552884109818635,-0.0749530904988551,-0.528906129775399,-1.74517450923282,0.528692286645856,-0.295866048757773,1.10219657501314,0.93368424561673,1.52260855413258,-2.93950387250981,0.0666427329771729,-0.380623289335835,-0.14991742267869,0.0820236374790762,0.994260328163939,-0.629717036237588,2.14946211524678,-0.60169219965587,-0.444383225269542,-1.32049372999464,0,-0.0993964287442903,0.481694173317725,-1.74640121901142,-1.49236932888197,-3.5694225382382,-1.14144528026138,-1.00899829188117,0.584516311843721,0.522315257460631,0.902364967236035,-0.746249497909272,0.501113779941056,0.986138642533682,0.64951316483456,-0.592928691269033,0.482588588604117,0.384921738025866,-0.222491670094595,-2.29037734556703,-0.192865111249444,-0.827417370427657,-1.0755665373542,-0.259919236263875,0.258898547939068,-0.679405021085064,-0.0676736558488891,0.00081452077547306,-1.06234921189162,-0.156228911791922,0.328100047945471,-0.263652191384594,0.478851183682913,0.631037155077013,0.461890644326919,0.777491210269403,0.355023391897218,-0.214236297908154,0.50305582847585,0.494176354159136,0.879014006291925,0.893067144818181,0.658289536281273,0.245068604546497,0.404465201288065,0.22701577632675,0.293065858298168,-0.0809374910823735,-0.175232545186926,0,0.441613785016938,0.454137395984921,0.0312592475138915,-2.08831642989734,-0.825698818764612,-0.86342142600391,-0.409610583076731,-0.447428423968731
"PA9.79EE.011A11",1.32435045220546,1.35579287768272,0.916340044476924,1.9793518269239,2.00818258923587,1.26491659570168,2.54302133017514,0.841835211450709,0.185402050197153,-0.641465464137421,-2.29177218421946,1.10999089361117,-0.938823861246149,1.05541999754355,0.972779971286958,1.87858437249814,0.359207440477987,0.377016589617854,-0.981403958409725,-0.54016749622793,-0.344033557186338,0.0028405643047873,-1.79724585328785,1.19287204089682,-1.38637953654791,-1.54550666183228,-1.68779975844911,-0.95724426945154,-1.06995882144375,-0.607683865280049,-2.45509199695997,-1.22551315055506,-5.52409255784081,-0.0419401597129578,-1.80949738135602,0.831985282351855,0.519538717402087,0.863104639579791,-1.68219189694086,0.946367832675449,1.23141445161029,0.310896322241351,0.397408252516916,0.652433230346847,0.665819921888902,0.182855165131187,-2.29040789856953,1.24024687097064,0.558610508876932,-1.93229150654485,-0.905140100260819,-0.644580189951331,-1.18966579225837,0.443413405342159,0.300812581088978,-0.749462911301719,0.333855209433498,0.807237331641539,-0.541885131046763,0.395554922237473,0.3647775646411,0.330645321518714,0.596120259306589,0.524702464500125,0.978784285885589,0.748348412513964,0.892126002175155,0.841129286163707,0.767678497927843,0.602661910191138,0.396498699768471,0.221127434922513,0.433386432897616,0.709125963099032,0.0501947060783241,0.187260570648862,-0.0325988212939541,0.361558927268523,0.345052645997786,0.232607078990589,-1.58652069576155,-0.752574102963019,-1.41599300203518,0.126173715312846,0
"PA9.79EE.010A10",0.956338446993514,1.12635453119718,0.648342654201683,1.894979708614,1.63002145182566,1.34951290255967,2.82239080062553,0.868174387480594,0.0136226612026882,0.202756241337559,-1.33303981278284,0.962529489755333,-0.311852225004514,0.982925484092043,0.950453275504366,1.49977085976588,-0.67623530807157,0.664621403739669,-0.321595397820339,0.193938603040042,0.306234018693938,0.46412309162618,-1.44439439666952,0.914290217238446,-0.761310684797897,-1.17439205134033,-1.13039719325452,-1.27847232767929,-2.42948779428701,-0.0744433507594415,-0.419642134960734,NA,-3.76023911517879,-1.48959082224465,-2.2382890166364,0.495106799566624,1.02935508295845,0.877024942177744,-0.464285731505545,0.797470766438668,0.669723823434276,0.395877252089342,0.760185869774679,0.364527169740483,0.490152689173525,0.0144811966826635,-1.89852323329446,-0.481064942502346,NA,-2.11072256602654,-0.363679078935244,-0.497398107737803,-1.40648408866192,0.0541100599427611,0.170276211711599,-0.478649479919813,0.0433045589633787,0.405080822864633,-0.294281439021881,0.272258391731292,0.0625368196941527,0.443888221224067,0.460882959667006,0.359170866080739,0.279696072071423,0.654674773808263,0.713254250188927,0.59299682459602,0.540145070894575,0.877387113778739,0.212954085616338,0.237140025170963,0.273326690943535,0.17245729946572,-0.158117643062928,-0.71830498093727,-0.111298146496753,0.31557878338978,0.262233015885397,0.55223237874154,-2.0859109119674,-1.07477844192219,-0.652139559373158,0,-0.0555743116961569
"PA9.79EE.006A06",-1.39142699483284,-1.20025073751925,-0.0887458351768522,-1.70996441684273,-2.41812982847775,-1.68614290349422,-0.216351269884946,0.406964684906185,0.441895196040307,0.645494949765223,1.93665534316749,-0.0285927137220603,1.05226823341947,-0.429029084844788,-0.211612343622032,0.220640640013668,0,0.388933685800419,0.460133318004126,0.522370637755708,1.62172030366406,1.53480165187411,1.41089799009781,0.143343743286068,2.1852132940566,0.943518220251526,1.15887510575372,-0.419942016046615,0.345876590257366,0.638374678293602,0.0116491689199316,0.646484493811101,0.532881603741396,1.97795617976552,0.435054430967469,-0.148312835940461,-0.245648987628911,-0.0437497419709451,-0.133969081788686,0.106430120062692,-0.347264267347413,-0.226532701472601,-0.261145935238474,-0.204992114579429,-0.598886259549785,0.736637237301002,4.16127301502495,-6.67304446536722,-1.57838062998416,2.21243452664845,0.861074309678753,-0.0536508742492217,-0.877241867042416,-0.498879919559657,-0.234854398707618,-0.643387470005812,-0.577562216165048,-0.422863211611032,0.0915015814248257,-1.00389065825851,0.302987820409984,0.0866155564894613,-0.119964057222126,-0.184912324639614,-0.0504304880164743,-1.1052763699254,-0.762330448888977,-1.22359804627194,-1.2987176397874,-0.965885972616547,-1.15668137289293,-0.583997371995095,-0.714460819305728,-0.59455559291028,-0.316293421468218,0.201848960012974,-0.563439589625211,-0.759805614894052,-0.634938973862342,-0.555324318152085,0,0.946899877735898,1.49413977121776,2.96762403319936,2.52407434094586
"PA9.79EE.005A05",-1.77451825584676,-1.34391775038068,NA,-1.63703775227695,-2.65906443763194,-2.04182272913915,-0.499894977201197,0.0200406713507556,0.213583392650664,0.022158421989087,1.73479668509521,-0.27051390751486,0.750137993533623,-0.396398791787059,-0.453697991808343,0.229989830065551,0.560018728809992,0.363636257897375,0.212023865823705,0.352550982121659,1.46943549420528,2.20284660494281,1.85618621969798,1.42249070959567,2.77658303608938,1.65680418109524,1.67846265918983,1.07826270610256,1.04098326240662,2.05633854344484,-0.0226885336112943,0.503283315573841,0.468811348787114,1.38912918241599,0.552624607055433,-0.510856835105216,-0.608312810850337,-0.334299175366598,-0.282676506897331,-0.213884984043978,-0.813592429055909,-0.512848234658523,-0.552334910588563,-0.688037134202682,-0.841942937324446,0.123388886050023,3.68474639850573,2.4620770901185,-0.587062142910305,2.29031957224701,0.926934441104817,0.708553015232875,-0.394927240335406,-0.590779524076203,-0.71818826720983,-0.950417998590145,-0.942521133998333,-0.77453443495237,-0.465668130291936,-1.01287918201203,-0.077579882421847,-0.410294839381418,-0.460874498485904,-0.519511627991663,-0.539913385701221,-1.32397568129582,-1.77004727101295,-1.53065407520609,-1.70424817414955,-1.14749986578858,-0.721811674163664,-1.07056898259297,-0.851598818881781,-0.822003766847108,-0.911053374571485,-0.435324405372564,-0.717270495472155,-1.45658731151307,-0.82783696962896,-0.673748247317657,-0.0960156610012666,0.882703957079333,0.760262441064945,2.44576437901796,1.90163306299112
